series_id,plotting_probability,theoretical_quantile,empirical_quantile
logistic_observable,0.7449799196787149,1.3664129905660618,1.4000000000000001
logistic_observable,0.748995983935743,1.3822863397223517,1.4000000000000001
logistic_observable,0.7530120481927711,1.3984157216522355,1.4000000000000001
logistic_observable,0.7570281124497992,1.4148095314279117,1.4000000000000001
logistic_observable,0.7610441767068273,1.4314765839131236,1.4000000000000001
logistic_observable,0.7650602409638554,1.4484261422268967,1.4000000000000001
logistic_observable,0.7690763052208835,1.4656679486614028,1.4000000000000001
logistic_observable,0.7730923694779116,1.4832122583123122,1.4500000000000002
logistic_observable,0.7771084337349398,1.5010698757123189,1.4500000000000002
logistic_observable,0.7811244979919679,1.5192521947955095,1.4500000000000002
logistic_observable,0.785140562248996,1.5377712425627468,1.4500000000000002
logistic_observable,0.7891566265060241,1.5566397268671297,1.4500000000000002
logistic_observable,0.7931726907630522,1.5758710887950171,1.5
logistic_observable,0.7971887550200804,1.5954795601833935,1.5
logistic_observable,0.8012048192771084,1.6154802268900628,1.55
logistic_observable,0.8052208835341366,1.6358890985212702,1.55
logistic_observable,0.8092369477911646,1.6567231854241118,1.55
logistic_observable,0.8132530120481928,1.678000583871397,1.55
logistic_observable,0.8172690763052208,1.6997405705078026,1.55
logistic_observable,0.821285140562249,1.7219637072925131,1.6
logistic_observable,0.8253012048192772,1.7446919583700695,1.6
logistic_observable,0.8293172690763052,1.7679488205343363,1.6500000000000001
logistic_observable,0.8333333333333334,1.7917594692280552,1.7000000000000002
logistic_observable,0.8373493975903614,1.816150922352214,1.75
logistic_observable,0.8413654618473896,1.8411522245576315,1.8
logistic_observable,0.8453815261044176,1.8667946551709689,1.8
logistic_observable,0.8493975903614458,1.8931119634883427,1.85
logistic_observable,0.8534136546184738,1.9201406358762614,1.85
logistic_observable,0.857429718875502,1.9479201999833375,1.85
logistic_observable,0.8614457831325302,1.976493572427394,1.9000000000000001
logistic_observable,0.8654618473895582,2.0059074576336866,1.9000000000000001
logistic_observable,0.8694779116465864,2.036212807129016,1.9000000000000001
logistic_observable,0.8734939759036144,2.06746535063312,1.9500000000000002
logistic_observable,0.8775100401606426,2.099726212851342,1.9500000000000002
logistic_observable,0.8815261044176707,2.133062633118933,1.9500000000000002
logistic_observable,0.8855421686746988,2.167548809190103,1.9500000000000002
logistic_observable,0.8895582329317269,2.2032668917921816,2.0
logistic_observable,0.893574297188755,2.2403081634725313,2.0
logistic_observable,0.8975903614457831,2.2787744443003266,2.0
logistic_observable,0.9016064257028112,2.3187797789140263,2.0500000000000003
logistic_observable,0.9056224899598394,2.360452475314595,2.0500000000000003
logistic_observable,0.9096385542168675,2.403937587254333,2.0500000000000003
logistic_observable,0.9136546184738956,2.449399961331091,2.1
logistic_observable,0.9176706827309237,2.497028010320345,2.1
logistic_observable,0.9216867469879518,2.547038430895007,2.1
logistic_observable,0.9257028112449799,2.599682164380428,2.2
logistic_observable,0.929718875502008,2.6552520155352393,2.25
logistic_observable,0.9337349397590361,2.714092515558172,2.3000000000000003
logistic_observable,0.9377510040160643,2.776612872539507,2.4000000000000004
logistic_observable,0.9417670682730924,2.84330424703818,2.4000000000000004
logistic_observable,0.9457831325301205,2.9147632110203237,2.45
logistic_observable,0.9497991967871486,2.991724252156453,2.45
logistic_observable,0.9538152610441767,3.0751058610955027,2.5500000000000003
logistic_observable,0.9578313253012049,3.1660776393012307,2.5500000000000003
logistic_observable,0.9618473895582329,3.2661610978582116,2.85
logistic_observable,0.9658634538152611,3.3773867329684375,2.9000000000000004
logistic_observable,0.9698795180722891,3.5025498759224414,3.5
logistic_observable,0.9738955823293173,3.6456507195631165,3.5500000000000003
logistic_observable,0.9779116465863453,3.81270480422628,3.6
logistic_observable,0.9819277108433735,4.013375499688434,3.6
logistic_observable,0.9859437751004017,4.264689927969343,3.7
logistic_observable,0.9899598393574297,4.601162164590551,3.75
logistic_observable,0.9939759036144579,5.111987788356549,4.05
logistic_observable,0.9979919678714859,6.21060007702464,4.5
clustered_stress,0.003355704697986577,0.0033613477027048325,0.05
clustered_stress,0.010067114093959731,0.010118130165584625,0.05
clustered_stress,0.016778523489932886,0.016920877488337146,0.05
clustered_stress,0.02348993288590604,0.02377021933391194,0.05
clustered_stress,0.030201342281879196,0.030666798392972292,0.05
clustered_stress,0.03691275167785235,0.03761127074578335,0.05
clustered_stress,0.0436241610738255,0.044604306236753925,0.05
clustered_stress,0.050335570469798654,0.051646588862166824,0.05
clustered_stress,0.05704697986577181,0.058738817171658686,0.05
clustered_stress,0.06375838926174497,0.06588170468403882,0.05
clustered_stress,0.07046979865771812,0.07307598031806595,0.05
clustered_stress,0.07718120805369127,0.08032238883883316,0.05
clustered_stress,0.08389261744966443,0.08762169132044473,0.1
clustered_stress,0.09060402684563758,0.09497466562570354,0.1
clustered_stress,0.09731543624161074,0.10238210690356535,0.1
clustered_stress,0.1040268456375839,0.10984482810515493,0.1
clustered_stress,0.11073825503355705,0.11736366051918225,0.1
clustered_stress,0.1174496644295302,0.12493945432763989,0.1
clustered_stress,0.12416107382550336,0.13257307918271105,0.1
clustered_stress,0.13087248322147652,0.1402654248058667,0.1
clustered_stress,0.13758389261744966,0.14801740161018465,0.1
clustered_stress,0.14429530201342283,0.1558299413469783,0.1
clustered_stress,0.15100671140939598,0.16370399777788422,0.1
clustered_stress,0.15771812080536912,0.17164054737362056,0.1
clustered_stress,0.1644295302013423,0.17964059004069685,0.1
clustered_stress,0.17114093959731544,0.18770514987742726,0.15000000000000002
clustered_stress,0.17785234899328858,0.19583527596067746,0.15000000000000002
clustered_stress,0.18456375838926176,0.20403204316485601,0.15000000000000002
clustered_stress,0.1912751677852349,0.21229655301474945,0.15000000000000002
clustered_stress,0.19798657718120805,0.22062993457389377,0.15000000000000002
clustered_stress,0.20469798657718122,0.22903334537027328,0.15000000000000002
clustered_stress,0.21140939597315436,0.2375079723612455,0.15000000000000002
clustered_stress,0.2181208053691275,0.24605503293970388,0.15000000000000002
clustered_stress,0.22483221476510068,0.25467577598361096,0.15000000000000002
clustered_stress,0.23154362416107382,0.2633714829511648,0.15000000000000002
clustered_stress,0.23825503355704697,0.27214346902400177,0.2
clustered_stress,0.24496644295302014,0.2809930843009843,0.2
